id,latitud,longitud
1004,-21.07898,-65.21909
1005,0.0,0.0
1006,-21.70868,-64.60215
1007,-22.70852,-64.39181
1008,-22.10877,-64.67674
1009,-21.37904,-64.86188
1010,-21.46188,-64.86993
1011,-21.07898,-65.21909
1012,-22.70852,-64.39181
1013,-21.70868,-64.60215
1014,-22.10877,-64.67674
1015,-21.07898,-65.21909
1016,-21.37904,-64.86188
1017,-21.46188,-64.86993
1018,-22.70852,-64.39181
1019,-21.70868,-64.60215
1020,-22.10877,-64.67674
1021,0.0,0.0
1022,-21.37904,-64.86188
1023,-21.46188,-64.86993
1024,-21.07898,-65.21909
1025,-22.70852,-64.39181
1026,-21.70868,-64.60215
1027,-22.10877,-64.67674
1028,-19.79245,-66.82986
1029,-21.37904,-64.86188
1030,-21.46188,-64.86993
1031,-21.07898,-65.21909
1032,-22.70852,-64.39181
1033,-21.70868,-64.60215
1034,-22.10877,-64.67674
1035,-11.07678,-66.06634
1036,-11.07678,-66.06634
1037,-17.49019,-66.09571
1038,-18.17244,-63.79148
1039,-16.90791,-62.61875
1040,-19.10229,-65.26884
1041,-18.64629,-66.26413
1042,-18.64629,-66.26413
1043,-18.64629,-66.26413
1044,-18.64629,-66.26413
1045,-18.64629,-66.26413
1046,-18.64629,-66.26413
1047,-18.62372,-66.34353
1048,-18.64629,-66.26413
1049,-18.01945,-67.03078
1050,-18.21147,-66.92045
1051,-18.01945,-67.03078
1052,-18.62372,-66.34353
1053,-18.64629,-66.26413
1054,-18.21147,-66.92045
1055,-18.01945,-67.03078
1056,-18.21147,-66.92045
1057,-18.01945,-67.03078
1058,-18.62372,-66.34353
1059,-18.64629,-66.26413
1060,-19.11298,-66.17056
1061,-21.27639,-63.40071
1062,-21.27639,-63.40071
1063,-21.27639,-63.40071
1064,-21.27639,-63.40071
1065,-21.27639,-63.40071
1066,-17.96191,-65.30402
1067,-17.39101,-66.23726
1068,-17.63454,-66.36502
1069,-17.42861,-66.33168
1070,-17.53165,-66.33548
1071,-17.48672,-65.77972
1072,-17.39101,-66.23726
1073,-17.40019,-65.87087
1074,-17.42861,-66.33168
1075,-17.39328,-66.06316
1076,-17.53165,-66.33548
1077,-17.39101,-66.23726
1078,-17.40019,-65.87087
1079,-17.42861,-66.33168
1080,-17.39328,-66.06316
1081,-17.53165,-66.33548
1082,-17.96191,-65.30402
1083,-18.12002,-65.24164
1084,-17.52524,-65.90808
1085,-16.56591,-68.72532
1086,-17.39328,-66.06316
1087,-17.76703,-63.15945
1088,-17.39133,-63.21647
1089,-17.39133,-63.21647
1090,0.0,0.0
1091,0.0,0.0
1092,0.0,0.0
1093,0.0,0.0
1094,-19.61139,-66.80201
1095,-17.49019,-66.09571
1096,-17.49019,-66.09571
1097,-17.54391,-66.02736
1098,-17.49019,-66.09571
1099,-19.61139,-66.80201
1100,-17.54391,-66.02736
1101,-17.49019,-66.09571
1102,-18.00151,-67.04251
1103,-18.00151,-67.04251
1104,-18.00151,-67.04251
1105,-19.23164,-68.58561
1106,-19.23164,-68.58561
1107,-11.16239,-68.83499
1108,-17.39328,-66.06316
1109,-11.16239,-68.83499
1110,-17.39133,-63.21647
1111,-17.40812,-63.74051
1112,-17.39133,-63.21647
1113,-17.40812,-63.74051
1114,-17.40812,-63.74051
1115,-17.93639,-63.35004
1116,-17.40812,-63.74051
1117,-15.19174,-68.88002
1118,-17.93639,-63.35004
1119,-17.98181,-64.02622
1120,-19.47824,-66.88323
1121,-17.98181,-64.02622
1122,-19.47824,-66.88323
1123,-15.19174,-68.88002
1124,-17.98181,-64.02622
1125,-15.19174,-68.88002
1126,-15.19174,-68.88002
1127,-15.19174,-68.88002
1128,-15.20954,-68.70494
1129,-20.72509,-65.66161
1130,-17.42861,-66.33168
1131,-19.77034,-65.95424
1132,-19.77034,-65.95424
1133,-15.19174,-68.88002
1134,-15.20954,-68.70494
1135,-22.06679,-65.59367
1136,-15.19174,-68.88002
1137,-15.20954,-68.70494
1138,-15.19174,-68.88002
1139,-15.20954,-68.70494
1140,-15.88751,-63.18203
1141,-17.10243,-66.74617
1142,-17.38927,-63.52546
1143,-17.38927,-63.52546
1144,-17.38927,-63.52546
1145,-17.93639,-63.35004
1146,0.0,0.0
1147,-19.00415,-57.74818
1148,-18.39903,-59.64674
1149,-17.76431,-63.09581
1150,-17.76703,-63.15945
1151,-17.39133,-63.21647
1152,-17.76431,-63.09581
1153,-17.76703,-63.15945
1154,-17.39133,-63.21647
1155,-17.93639,-63.35004
1156,0.0,0.0
1157,-11.53311,-67.13085
1158,-15.19174,-68.88002
1159,-15.20954,-68.70494
1160,-17.38927,-63.52546
1161,-17.38927,-63.52546
1162,-21.37904,-64.86188
1163,-21.37904,-64.86188
1164,-17.38927,-63.52546
1165,-21.37904,-64.86188
1166,-17.39101,-66.23726
1167,-17.63454,-66.36502
1168,-17.42861,-66.33168
1169,-17.53165,-66.33548
1170,-21.37904,-64.86188
1171,-16.48981,-68.20803
1172,-17.76703,-63.15945
1173,-21.37904,-64.86188
1174,0.0,0.0
1175,-15.56223,-67.80362
1176,-17.93639,-63.35004
1177,-16.19212,-68.91538
1178,-20.72509,-65.66161
1179,-17.93639,-63.35004
1180,-20.72509,-65.66161
1181,-17.39101,-66.23726
1182,-17.42861,-66.33168
1183,-17.39101,-66.23726
1184,-17.42861,-66.33168
1185,-17.42861,-66.33168
1186,-17.39101,-66.23726
1187,-17.42861,-66.33168
1188,-17.39328,-66.06316
1189,-17.93639,-63.35004
1190,-17.93639,-63.35004
1191,-17.39101,-66.23726
1192,-17.42861,-66.33168
1193,-17.39328,-66.06316
1194,-17.54391,-66.02736
1195,-14.94945,-66.56121
1196,-21.82323,-65.55353
1197,-17.52524,-65.90808
1198,-20.38101,-66.88476
1199,-20.44167,-66.61141
1200,-11.16239,-68.83499
1201,-11.00378,-66.05561
1202,-10.99189,-65.59117
1203,-18.01945,-67.03078
1204,-20.44167,-66.61141
1205,-20.38101,-66.88476
1206,-21.82323,-65.55353
1207,-14.94945,-66.56121
1208,-22.70852,-64.39181
1209,-18.43461,-66.56429
1210,-20.03177,-63.53658
1211,-11.23125,-65.45412
1212,-21.88758,-63.62244
1213,-21.18981,-63.42339
1214,-18.39903,-59.64674
1215,-17.48672,-65.77972
1216,0.0,0.0
1217,0.0,0.0
1218,-17.54391,-66.02736
1219,-17.52524,-65.90808
1220,-17.93132,-63.24994
1221,-11.16239,-68.83499
1222,-18.43461,-66.56429
1223,-16.48981,-68.20803
1224,-17.57495,-67.32251
1225,-11.00378,-66.05561
1226,-10.99189,-65.59117
1227,-17.54391,-66.02736
1228,-17.52524,-65.90808
1229,-17.48672,-65.77972
1230,-17.93132,-63.24994
1231,-16.48981,-68.20803
1232,-17.54391,-66.02736
1233,-17.52524,-65.90808
1234,-17.54391,-66.02736
1235,-17.52524,-65.90808
1236,-17.54391,-66.02736
1237,-17.48672,-65.77972
1238,-16.58891,-68.56514
1239,-16.56591,-68.72532
1240,-16.58588,-68.95772
1241,-17.54391,-66.02736
1242,-17.54391,-66.02736
1243,-17.52524,-65.90808
1244,-16.58891,-68.56514
1245,-16.56591,-68.72532
1246,-16.58588,-68.95772
1247,-17.48672,-65.77972
1248,-21.88758,-63.62244
1249,-15.32743,-63.81561
1250,-17.39101,-66.23726
1251,-16.58891,-68.56514
1252,-16.56591,-68.72532
1253,-16.58588,-68.95772
1254,-17.48672,-65.77972
1255,-21.88758,-63.62244
1256,-16.58891,-68.56514
1257,-16.56591,-68.72532
1258,-16.58588,-68.95772
1259,-16.53115,-68.38639
1260,-16.58891,-68.56514
1261,-16.56591,-68.72532
1262,-16.58588,-68.95772
1263,-16.53115,-68.38639
1264,-16.58891,-68.56514
1265,-16.56591,-68.72532
1266,-16.58588,-68.95772
1267,-15.32743,-63.81561
1268,-15.32743,-63.81561
1269,-14.82565,-64.87043
1270,-16.58891,-68.56514
1271,-16.56591,-68.72532
1272,-16.58588,-68.95772
1273,-15.32743,-63.81561
1274,-16.58891,-68.56514
1275,-16.56591,-68.72532
1276,-16.58588,-68.95772
1277,-11.16239,-68.83499
1278,-15.32743,-63.81561
1279,-16.95152,-68.87199
1280,-15.32743,-63.81561
1281,-16.58891,-68.56514
1282,-16.56591,-68.72532
1283,-16.58588,-68.95772
1284,-11.16239,-68.83499
1285,-16.58891,-68.56514
1286,-16.56591,-68.72532
1287,-16.58588,-68.95772
1288,-16.58891,-68.56514
1289,-16.56591,-68.72532
1290,-16.58588,-68.95772
1291,-15.74252,-63.41051
1292,-15.32743,-63.81561
1293,-16.95152,-68.87199
1294,-17.40812,-63.74051
1295,-15.74252,-63.41051
1296,-15.32743,-63.81561
1297,-16.58891,-68.56514
1298,-16.56591,-68.72532
1299,-16.58588,-68.95772
1300,-16.58891,-68.56514
1301,-16.56591,-68.72532
1302,-16.58588,-68.95772
1303,-17.40812,-63.74051
1304,-16.95152,-68.87199
1305,-15.74252,-63.41051
1306,-15.32743,-63.81561
1307,-16.58891,-68.56514
1308,-16.56591,-68.72532
1309,-16.58588,-68.95772
1310,-16.56591,-68.72532
1311,-16.58588,-68.95772
1312,-17.40812,-63.74051
1313,-15.74252,-63.41051
1314,-15.32743,-63.81561
1315,-19.11298,-66.17056
1316,-19.11298,-66.17056
1317,-19.11298,-66.17056
1318,-18.79639,-66.07009
1319,-19.11298,-66.17056
1320,-18.79639,-66.07009
1321,-18.79639,-66.07009
1322,-19.00415,-57.74818
1323,-19.00415,-57.74818
1324,-18.67041,-66.21257
1325,-18.79639,-66.07009
1326,-14.94945,-66.56121
1327,-14.94945,-66.56121
1328,-10.99189,-65.59117
1329,-11.16239,-68.83499
1330,-11.23125,-65.45412
1331,-11.00378,-66.05561
1332,-10.99189,-65.59117
1333,-11.23125,-65.45412
1334,-11.16239,-68.83499
1335,-11.23125,-65.45412
1336,-11.00378,-66.05561
1337,-10.99189,-65.59117
1338,-17.93132,-63.24994
1339,-17.93639,-63.35004
1340,-11.23125,-65.45412
1341,-21.88758,-63.62244
1342,-11.00378,-66.05561
1343,-10.99189,-65.59117
1344,-11.00378,-66.05561
1345,-10.99189,-65.59117
1346,-21.88758,-63.62244
1347,-11.00378,-66.05561
1348,-10.99189,-65.59117
1349,-17.93639,-63.35004
1350,-17.31896,-63.31611
1351,-11.23125,-65.45412
1352,-18.43461,-66.56429
1353,-11.00378,-66.05561
1354,-10.99189,-65.59117
1355,-17.39133,-63.21647
1356,-21.88758,-63.62244
1357,-17.37249,-67.67941
1358,-17.37249,-67.67941
1359,-21.88758,-63.62244
1360,-17.31896,-63.31611
1361,-17.31896,-63.31611
1362,-20.67062,-63.30466
1363,-20.67062,-63.30466
1364,-18.09356,-63.45023
1365,-20.28232,-65.51796
1366,-20.05626,-65.53064
1367,-20.28232,-65.51796
1368,-18.09356,-63.45023
1369,-20.05626,-65.53064
1370,-20.28232,-65.51796
1371,-17.39101,-66.23726
1372,-17.40019,-65.87087
1373,-17.40019,-65.87087
1374,-17.40019,-65.87087
1375,-17.39133,-63.21647
1376,-17.39133,-63.21647
1377,-17.54391,-66.02736
1378,-17.39133,-63.21647
1379,-17.54391,-66.02736
1380,-17.54391,-66.02736
1381,-17.65385,-66.45893
1382,-19.92685,-65.60273
1383,-20.03177,-63.53658
1384,-11.53311,-67.13085
1385,-17.65385,-66.45893
1386,-11.52327,-66.83521
1387,-11.52327,-66.83521
1388,-19.92685,-65.60273
1389,-17.39101,-66.23726
1390,-19.92685,-65.60273
1391,-17.57495,-67.32251
1392,-17.65385,-66.45893
1393,-17.65675,-67.10127
1394,-17.66293,-66.99192
1395,-18.91484,-58.32115
1396,-19.00415,-57.74818
1397,-17.93639,-63.35004
1398,-18.91484,-58.32115
1399,-19.00415,-57.74818
1400,-17.47241,-62.62829
1401,-20.03177,-63.53658
1402,-18.85075,-58.50031
1403,-18.91484,-58.32115
1404,-19.00415,-57.74818
1405,-19.84955,-63.54941
1406,-15.97962,-61.94013
1407,-17.98181,-64.02622
1408,-18.91484,-58.32115
1409,-19.00415,-57.74818
1410,-15.97962,-61.94013
1411,-18.05173,-60.17731
1412,-18.05173,-60.17731
1413,-18.02112,-67.13965
1414,-18.00151,-67.04251
1415,-17.92635,-67.08222
1416,-21.88758,-63.62244
1417,-16.21477,-68.67096
1418,-15.32743,-63.81561
1419,-21.88758,-63.62244
1420,-22.06679,-65.59367
1421,-16.21477,-68.67096
1422,-15.32743,-63.81561
1423,-16.21477,-68.67096
1424,0.0,0.0
1425,-18.85075,-58.50031
1426,-17.00183,-65.31477
1427,-17.00183,-65.31477
1428,-17.01435,-65.01206
1429,-17.00183,-65.31477
1430,-17.01435,-65.01206
1431,-15.97962,-61.94013
1432,-15.97962,-61.94013
1433,-15.97962,-61.94013
1434,-15.97962,-61.94013
1435,-15.97962,-61.94013
1436,-21.41731,-65.71628
1437,-16.48981,-68.20803
1438,-21.30322,-65.64194
1439,-21.41731,-65.71628
1440,-16.50032,-68.16278
1441,-16.50032,-68.16278
1442,-16.65804,-68.18004
1443,-16.48981,-68.20803
1444,-16.50032,-68.16278
1445,-16.65804,-68.18004
1446,-16.90791,-62.61875
1447,-17.47241,-62.62829
1448,-16.90791,-62.61875
1449,-17.47241,-62.62829
1450,-16.90791,-62.61875
1451,-17.12911,-62.71998
1452,-19.72037,-65.74855
1453,-16.90791,-62.61875
1454,-21.07898,-65.21909
1455,-19.36702,-65.95928
1456,-20.36252,-63.43134
1457,-17.12911,-62.71998
1458,-16.90791,-62.61875
1459,-20.46461,-63.27661
1460,-16.90791,-62.61875
1461,-17.12911,-62.71998
1462,-17.12911,-62.71998
1463,-21.47267,-65.70758
1464,-21.41731,-65.71628
1465,-17.13647,-62.56974
1466,-17.13647,-62.56974
1467,-17.00183,-65.31477
1468,-17.13647,-62.56974
1469,-16.34618,-67.59866
1470,-17.47241,-62.62829
1471,-17.13647,-62.56974
1472,-16.34618,-67.59866
1473,-16.34618,-67.59866
1474,-17.12911,-62.71998
1475,-17.93132,-63.24994
1476,-16.34618,-67.59866
1477,-17.47241,-62.62829
1478,-17.13647,-62.56974
1479,-17.12911,-62.71998
1480,-16.34618,-67.59866
1481,-17.93132,-63.24994
1482,-17.12911,-62.71998
1483,-17.39101,-66.23726
1484,-17.39101,-66.23726
1485,-16.48981,-68.20803
1486,-17.39101,-66.23726
1487,-16.65804,-68.18004
1488,-16.48981,-68.20803
1489,-16.65804,-68.18004
1490,-16.48981,-68.20803
1491,-16.48981,-68.20803
1492,-16.65804,-68.18004
1493,-16.33373,-68.41799
1494,-16.48981,-68.20803
1495,-19.00415,-57.74818
1496,-14.75389,-68.41093
1497,-14.75389,-68.41093
1498,-16.48981,-68.20803
1499,-17.39101,-66.23726
1500,-14.75389,-68.41093
1501,-16.65804,-68.18004
1502,-16.65804,-68.18004
1503,-19.00415,-57.74818
1504,-16.76447,-68.39138
1505,-19.26046,-64.42875
1506,-19.55977,-64.10675
1507,-19.26046,-64.42875
1508,-19.63603,-64.05254
1509,-19.26046,-64.42875
1510,-19.63603,-64.05254
1511,-19.26046,-64.42875
1512,-19.63603,-64.05254
1513,-19.26046,-64.42875
1514,-19.55977,-64.10675
1515,-19.26046,-64.42875
1516,-13.63277,-64.90082
1517,-13.83558,-64.95151
1518,-13.47146,-64.84961
1519,-13.34806,-64.63355
1520,-14.05278,-64.99691
1521,-14.44857,-64.85051
1522,-14.27188,-64.91785
1523,-22.70852,-64.39181
1524,-22.70852,-64.39181
1525,-19.79935,-66.05322
1526,-17.99422,-64.08494
1527,-22.70852,-64.39181
1528,-19.79935,-66.05322
1529,-22.70852,-64.39181
1530,-11.00378,-66.05561
1531,-18.80185,-65.62076
1532,-18.80147,-65.96083
1533,-18.80185,-65.62076
1534,-18.80147,-65.96083
1535,-17.39328,-66.06316
1536,-17.01435,-65.01206
1537,-18.80185,-65.62076
1538,-18.80147,-65.96083
1539,-17.71124,-66.66051
1540,-17.71124,-66.66051
1541,-18.73683,-66.13299
1542,-20.43594,-66.74664
1543,-20.57293,-65.64895
1544,-20.43594,-66.74664
1545,-20.57293,-65.64895
1546,-20.38101,-66.88476
1547,-20.38101,-66.88476
1548,-20.43594,-66.74664
1549,-20.57293,-65.64895
1550,-17.12911,-62.71998
1551,-17.65081,-62.71581
1552,-20.38101,-66.88476
1553,-17.19787,-62.80741
1554,-17.12911,-62.71998
1555,-17.13647,-62.56974
1556,-17.65081,-62.71581
1557,-15.88751,-63.18203
1558,-20.57293,-65.64895
1559,-17.19787,-62.80741
1560,-17.12911,-62.71998
1561,0.0,0.0
1562,-16.90791,-62.61875
1563,-17.13647,-62.56974
1564,-15.88751,-63.18203
1565,-15.74252,-63.41051
1566,-17.19787,-62.80741
1567,-17.12911,-62.71998
1568,-17.93132,-63.24994
1569,-16.69261,-62.53791
1570,-16.90791,-62.61875
1571,-17.13647,-62.56974
1572,-16.44085,-62.78701
1573,-15.88751,-63.18203
1574,-16.69261,-62.53791
1575,-16.90791,-62.61875
1576,-17.13647,-62.56974
1577,-15.88751,-63.18203
1578,-17.19787,-62.80741
1579,-17.12911,-62.71998
1580,-17.76703,-63.15945
1581,-16.69261,-62.53791
1582,-16.90791,-62.61875
1583,-17.13647,-62.56974
1584,-15.88751,-63.18203
1585,-17.19787,-62.80741
1586,-17.12911,-62.71998
1587,-17.20021,-63.22251
1588,-17.19787,-62.80741
1589,-17.12911,-62.71998
1590,-21.82323,-65.55353
1591,-14.36682,-67.40817
1592,-14.07915,-66.82118
1593,-14.27762,-67.20197
1594,-14.15975,-67.07111
1595,-14.36682,-67.40817
1596,-14.07915,-66.82118
1597,-14.27762,-67.20197
1598,-14.15975,-67.07111
1599,-17.54391,-66.02736
1600,-17.54391,-66.02736
1601,-18.05173,-60.17731
1602,-21.88758,-63.62244
1603,-17.20021,-63.22251
1604,-17.20021,-63.22251
1605,-16.89323,-63.31236
1606,-11.16239,-68.83499
1607,-17.20021,-63.22251
1608,-16.89323,-63.31236
1609,-18.85547,-65.14389
1610,-18.09356,-63.45023
1611,-17.48672,-65.77972
1612,-17.52524,-65.90808
1613,0.0,0.0
1614,-17.48672,-65.77972
1615,-18.39903,-59.64674
1616,-18.98391,-57.80375
1617,-18.17244,-63.79148
1618,-20.03177,-63.53658
1619,-20.03177,-63.53658
1620,-18.39903,-59.64674
1621,-18.98391,-57.80375
1622,-18.00151,-67.04251
1623,-21.88758,-63.62244
1624,-19.51247,-65.69421
1625,-19.00415,-57.74818
1626,-14.44857,-64.85051
1627,-14.44857,-64.85051
1628,-14.44857,-64.85051
1629,-17.71752,-62.89968
1630,-15.88751,-63.18203
1631,-14.44857,-64.85051
1632,-18.00151,-67.04251
1633,-18.00151,-67.04251
1634,-17.71752,-62.89968
1635,-15.88751,-63.18203
1636,-20.01575,-66.17227
1637,-10.99189,-65.59117
1638,-14.44857,-64.85051
1639,-20.01575,-66.17227
1640,-17.38927,-63.52546
1641,-20.01575,-66.17227
1642,-17.71752,-62.89968
1643,-15.88751,-63.18203
1644,-20.01575,-66.17227
1645,-17.71752,-62.89968
1646,-15.88751,-63.18203
1647,-20.01575,-66.17227
1648,-17.71752,-62.89968
1649,-15.88751,-63.18203
1650,-17.38927,-63.52546
1651,-12.26173,-68.61518
1652,-14.44857,-64.85051
1653,-20.01575,-66.17227
1654,-17.38927,-63.52546
1655,-17.71752,-62.89968
1656,-15.88751,-63.18203
1657,-14.44857,-64.85051
1658,-14.44857,-64.85051
1659,-17.71752,-62.89968
1660,-15.88751,-63.18203
1661,-17.38927,-63.52546
1662,-17.71752,-62.89968
1663,-15.74252,-63.41051
1664,-14.44857,-64.85051
1665,-14.44857,-64.85051
1666,-20.03177,-63.53658
1667,-19.00415,-57.74818
1668,-18.39903,-59.64674
1669,-14.44857,-64.85051
1670,-19.00415,-57.74818
1671,-18.39903,-59.64674
1672,0.0,0.0
1673,-18.17244,-63.79148
1674,-19.00415,-57.74818
1675,-18.39903,-59.64674
1676,-14.44857,-64.85051
1677,-17.71752,-62.89968
1678,-16.53247,-62.58962
1679,-17.31896,-63.31611
1680,-17.71752,-62.89968
1681,-16.53247,-62.58962
1682,-17.79016,-67.16134
1683,-16.50032,-68.16278
1684,-16.50032,-68.16278
1685,-11.32634,-68.73881
1686,-21.88758,-63.62244
1687,-22.06679,-65.59367
1688,-18.25556,-59.89371
1689,-22.06679,-65.59367
1690,-17.39101,-66.23726
1691,-21.27652,-63.46342
1692,-18.00151,-67.04251
1693,-17.92635,-67.08222
1694,-17.79016,-67.16134
1695,-18.25556,-59.89371
1696,-22.06679,-65.59367
1697,-21.27652,-63.46342
1698,-11.95579,-68.56341
1699,-22.06679,-65.59367
1700,-19.85698,-63.78712
1701,-19.85698,-63.78712
1702,-22.06679,-65.59367
1703,-19.85698,-63.78712
1704,-19.79426,-63.87601
1705,-19.73128,-64.03126
1706,-19.73128,-64.03126
1707,-19.73128,-64.03126
1708,-19.85698,-63.78712
1709,-19.79426,-63.87601
1710,-19.73128,-64.03126
1711,-19.73128,-64.03126
1712,-19.73128,-64.03126
1713,-19.73128,-64.03126
1714,-19.85698,-63.78712
1715,-19.79426,-63.87601
1716,-19.73128,-64.03126
1717,-19.73128,-64.03126
1718,-19.85698,-63.78712
1719,-19.79426,-63.87601
1720,-19.73128,-64.03126
1721,-17.01435,-65.01206
1722,-19.85698,-63.78712
1723,-19.79426,-63.87601
1724,-19.73128,-64.03126
1725,-17.98181,-64.02622
1726,-19.79426,-63.87601
1727,-19.79426,-63.87601
1728,-19.73128,-64.03126
1729,-17.98181,-64.02622
1730,-19.73128,-64.03126
1731,-21.88758,-63.62244
1732,-17.76703,-63.15945
1733,-17.98181,-64.02622
1734,-21.88758,-63.62244
1735,-19.06183,-63.29198
1736,-19.04038,-63.43347
1737,-17.98181,-64.02622
1738,-17.98181,-64.02622
1739,-17.98181,-64.02622
1740,-22.06679,-65.59367
1741,-22.06679,-65.59367
1742,-11.00378,-66.05561
1743,-18.02112,-67.13965
1744,-19.55891,-65.51422
1745,-21.55427,-64.60671
1746,-21.51043,-64.20788
1747,-21.45068,-64.12369
1748,-22.70852,-64.39181
1749,-21.56605,-64.66988
1750,-21.94864,-64.67673
1751,-22.70852,-64.39181
1752,-21.56605,-64.66988
1753,-21.94864,-64.67673
1754,-17.93639,-63.35004
1755,-19.55891,-65.51422
1756,-17.15427,-67.94457
1757,-16.38463,-68.04154
1758,-22.70852,-64.39181
1759,-19.55891,-65.51422
1760,-17.92635,-67.08222
1761,-18.02112,-67.13965
1762,-19.55891,-65.51422
1763,-18.02112,-67.13965
1764,-19.55891,-65.51422
1765,-19.57851,-65.41551
1766,-21.83154,-63.73164
1767,-21.88758,-63.62244
1768,-21.18981,-63.42339
1769,-19.55891,-65.51422
1770,-19.57851,-65.41551
1771,-11.00378,-66.05561
1772,-17.40812,-63.74051
1773,-17.76703,-63.15945
1774,-17.49019,-66.09571
1775,-17.19787,-62.80741
1776,-17.12911,-62.71998
1777,-17.19787,-62.80741
1778,-17.12911,-62.71998
1779,-17.54391,-66.02736
1780,-20.72993,-65.23087
1781,-17.54391,-66.02736
1782,-17.19787,-62.80741
1783,-17.12911,-62.71998
1784,-17.19787,-62.80741
1785,-17.12911,-62.71998
1786,-17.19787,-62.80741
1787,-15.49076,-67.93437
1788,-21.40711,-63.49122
1789,-15.49076,-67.93437
1790,-17.19787,-62.80741
1791,-15.49076,-67.93437
1792,-11.16239,-68.83499
1793,-17.19787,-62.80741
1794,-17.57495,-67.32251
1795,-17.57495,-67.32251
1796,-17.57495,-67.32251
1797,-17.57495,-67.32251
1798,-17.57495,-67.32251
1799,-17.76703,-63.15945
1800,-17.57495,-67.32251
1801,-17.57495,-67.32251
1802,-18.36124,-63.20059
1803,-17.15427,-67.94457
1804,-18.36124,-63.20059
1805,-18.36124,-63.20059
1806,-18.36124,-63.20059
1807,-18.36124,-63.20059
1808,-17.57641,-65.31326
1809,-21.59942,-63.77073
1810,-17.57641,-65.31326
1811,-18.36124,-63.20059
1812,-21.59942,-63.77073
1813,-17.01435,-65.01206
1814,-21.59942,-63.77073
1815,-21.59942,-63.77073
1816,-21.88758,-63.62244
1817,-19.52858,-65.80979
1818,-19.52858,-65.80979
1819,-17.73119,-61.10527
1820,-21.59942,-63.77073
1821,-17.73119,-61.10527
1822,-21.59942,-63.77073
1823,-17.71124,-66.66051
1824,-19.52858,-65.80979
1825,-17.21421,-64.48027
1826,-17.21421,-64.48027
1827,-17.21421,-64.48027
1828,-19.52858,-65.80979
1829,-21.59942,-63.77073
1830,-17.40812,-63.74051
1831,-17.21421,-64.48027
1832,-19.52858,-65.80979
1833,-21.59942,-63.77073
1834,-19.62785,-65.80163
1835,-19.62785,-65.80163
1836,-19.52858,-65.80979
1837,-19.52858,-65.80979
1838,-17.54391,-66.02736
1839,-17.49019,-66.09571
1840,-19.52858,-65.80979
1841,-19.52858,-65.80979
1842,-19.52858,-65.80979
1843,-21.27652,-63.46342
1844,-17.54391,-66.02736
1845,-17.49019,-66.09571
1846,-17.52524,-65.90808
1847,-17.40812,-63.74051
1848,-17.54391,-66.02736
1849,-17.49019,-66.09571
1850,-17.52524,-65.90808
1851,-19.52858,-65.80979
1852,-17.40812,-63.74051
1853,-19.71554,-65.85738
1854,-17.54458,-66.0049
1855,-17.54391,-66.02736
1856,-17.49019,-66.09571
1857,-17.52524,-65.90808
1858,-17.54458,-66.0049
1859,-19.52858,-65.80979
1860,-19.62785,-65.80163
1861,-19.51247,-65.69421
1862,-19.72037,-65.74855
1863,-17.39101,-66.23726
1864,-17.54458,-66.0049
1865,-17.61001,-66.01946
1866,-19.51247,-65.69421
1867,-19.72037,-65.74855
1868,-20.43594,-66.74664
1869,-21.88758,-63.62244
1870,-19.52858,-65.80979
1871,-17.39101,-66.23726
1872,-17.54391,-66.02736
1873,-17.49019,-66.09571
1874,-17.52524,-65.90808
1875,-17.54458,-66.0049
1876,-17.61001,-66.01946
1877,-17.39101,-66.23726
1878,-17.54458,-66.0049
1879,-17.61001,-66.01946
1880,-17.39101,-66.23726
1881,-19.52858,-65.80979
1882,-18.00151,-67.04251
1883,-17.31896,-63.31611
1884,-17.39101,-66.23726
1885,-17.76431,-63.09581
1886,-17.76703,-63.15945
1887,-17.39133,-63.21647
1888,-17.31896,-63.31611
1889,-17.93639,-63.35004
1890,0.0,0.0
1891,-18.25556,-59.89371
1892,-18.85075,-58.50031
1893,-19.00415,-57.74818
1894,-19.00218,-58.07563
1895,-20.03177,-63.53658
1896,-19.84955,-63.54941
1897,-17.20021,-63.22251
1898,-17.93639,-63.35004
1899,0.0,0.0
1900,-17.39101,-66.23726
1901,-16.25748,-60.41631
1902,-16.37773,-59.18186
1903,-16.33548,-59.31861
1904,-16.35532,-58.51566
1905,-16.30161,-60.73131
1906,-16.27819,-60.14585
1907,-16.31786,-59.69731
1908,-16.33446,-60.87948
1909,-16.22672,-60.60776
1910,-16.28281,-60.00902
1911,-16.37451,-58.83951
1912,-17.76431,-63.09581
1913,-17.76703,-63.15945
1914,-17.39133,-63.21647
1915,-20.03177,-63.53658
1916,-19.84955,-63.54941
1917,-18.25556,-59.89371
1918,-18.85075,-58.50031
1919,-19.00415,-57.74818
1920,-19.00218,-58.07563
1921,-17.28987,-63.17752
1922,-17.20021,-63.22251
1923,-17.31896,-63.31611
1924,-17.93639,-63.35004
1925,0.0,0.0
1926,-17.76431,-63.09581
1927,-17.76703,-63.15945
1928,-17.39133,-63.21647
1929,-17.76431,-63.09581
1930,-17.76703,-63.15945
1931,-17.39133,-63.21647
1932,-17.28987,-63.17752
1933,-17.20021,-63.22251
1934,-16.18224,-60.98253
1935,-18.25556,-59.89371
1936,-18.85075,-58.50031
1937,-19.00415,-57.74818
1938,-19.00218,-58.07563
1939,-10.99189,-65.59117
1940,-17.93639,-63.35004
